"","QBC-092","QBC-256","QBC-107","QBC-171","QPRC-110","QBC-240","QPRC-019","QBC-183","QBC-086","QPRC-039","QBC-232","QPRC-104","QBC-119","QBC-269","QBC-247","QBC-031","QBC-268","QBC-173","QBC-210","QPRC-108","QPRC-115","QIGR-005","QBC-264","QBC-286","QPRC-012","QPRC-106","QBC-205","QBC-046","QBC-018","QBC-170","QBC-174","QBC-035","QBC-064","QBC-179","QBC-280","QBC-166","QBC-267","QBC-015","QPRC-101","QBC-242","QBC-241","QBC-038","QBC-008","QBC-229","QPRC-047","QBC-080","QPRC-008","QBC-260","QBC-298","QBC-095","QPRC-064","QBC-003","QBC-294","QBC-270","QBC-058","QBC-207","QPRC-005","QBC-243","QBC-049","QIGR-026","QBC-239","QBC-200","QBC-051","QBC-178","QBC-017","QBC-139","QBC-062","QPRC-059","QBC-252","QPRC-025","QBC-078","QBC-262","QBC-204","QPRC-010","QPRC-021","QPRC-096","QPRC-116","QBC-251","QBC-213","QBC-303","QBC-002","QBC-263","QPRC-060","QBC-023","QBC-255","QPRC-102","QPRC-003","QPRC-006","QPRC-041","QBC-203","QBC-223","QBC-246","QBC-284","QBC-289","QPRC-048","QBC-272","QBC-167","QBC-105","QBC-141","QBC-261","QBC-299","QBC-192","QBC-001","QBC-287","QBC-036","QBC-254","QBC-053","QPRC-009","QBC-257","QBC-212","QBC-165","QPRC-007","QBC-054_r1","QBC-258","QPRC-120","QBC-222","QBC-233","QBC-043","QBC-024","QPRC-111","QBC-020","QBC-244","QBC-206","QBC-216","QPRC-013","QBC-014","QBC-285","QIGR-009","QBC-126","QBC-016","QPRC-004","QBC-077","QBC-228","QBC-201","QBC-276","QPRC-042","QBC-159","QBC-044","QPRC-105","QBC-296","QBC-209","QBC-250","QBC-235","QBC-265","QBC-113","QBC-019","QBC-277","QPRC-095","QBC-068","QIGR-042","QBC-288","QBC-211","QBC-104","QPRC-098","QBC-278","QBC-197"
"QBC-262",0,0.00274770378127827,0,0,0,0,0,0.0066517928606726,0,0,0,0.00154221086262348,0,0.00529796407133134,0,0.0180463377083383,0,0.00310335949676969,0,0,0.00685377874737551,0.00234273375565242,0.00347366991792471,0.00871301272964677,0,0,0,0,0,0,0.00896070145470016,0.00371630162119285,0,0,0.00371085372897835,0,0.00636002427721724,0,0.0037156605593292,0,0,0,0,0.00838741559620213,0.00231916493898412,0.0035491020026193,0,0,0.00370694697838612,0.0371649576994903,0.00329271166189083,0,0.0034226842343446,0,0,0,0.00366535910694567,0,0,0,0,0.00397272151347032,0.0023592371935437,0,0,0,0.00229767192055114,0.00464341335818737,0,0,0.00234886383827529,0.5,0.00605497723127095,0,0,0.00147752707505321,0,0,0.00448464756778775,0.0113486692226631,0,0,0.00371598925035735,0.00521569699100193,0,0,0,0,0.0033082435576247,0.00492316470466111,0.00257804166701395,0.00371125103716801,0,0,0.00219816028846951,0.00326045107988442,0,0.00291136315122178,0.00470461980462177,0.00370898661755875,0,0,0,0.00282414229061372,0.00335765168367684,0,0,0.00244109108817889,0.0026695724291913,0,0,0.00371134379207692,0,0,0,0.00641705646698498,0,0,0,0.00354439503127926,0,0,0,0,0,0,0.00362174039587377,0,0.00181224422900285,0,0,0.00496262940287378,0,0,0.00492382710882215,0.00236067372911695,0,0,0,0.00356181894984708,0.00338235978940256,0,0,0,0,0,0.00285309983662918,0.00266752853599409,0,0.00519109942099269,0,0,0,0.00623130809261458,0,0
"QBC-204",0,0.00189818098537559,0.00226797877671091,0,0,0,0,0.00299101029152968,0,0,0,0,0,0.00219404100798884,0,0,0,0.00371145798058147,0,0,0.00497283864837554,0.0046750111890445,0.00235794355228859,0,0,0,0,0.00656780786286436,0,0,0.0040714710596254,0.00371155003812208,0.00272980720161817,0,0,0,0.00839907817932529,0,0.00371033656195812,0,0,0,0,0.00517348003562753,0,0.0122392629428549,0,0.00103998803577809,0.00535705849880703,0.00648187519593577,0.00215057371544774,0,0,0,0,0,0.00359466827638398,0,0.00299715055383446,0.00354662349027408,0,0.00858640735590097,0,0,0,0,0.00538326153839489,0,0,0,0,0.00605497723127095,0.5,0,0,0,0,0,0.0053272693407044,0.00500479457881343,0,0.00181965816615437,0.00554731467973395,0.00226762073369254,0,0,0,0,0.00190249372487439,0.0034440481110328,0.00381032977423176,0.00203848823655962,0,0,0,0.00371454832095966,0,0,0.00371100392088315,0.00254408642642196,0.00698394148279968,0,0,0.00370882050490903,0.0048636328546783,0.00200505860882294,0,0.00129248052649459,0.00658386116544624,0.00182988326462419,0,0.00371318453115079,0,0,0.00405958843734087,0.00330201968303211,0,0,0,0.00382245363487677,0,0,0,0,0,0,0.00368332769251953,0.00368174158663129,0,0.0020005987677242,0,0.00187942322543923,0,0,0,0,0,0,0.0036850471936965,0.00398039499823386,0.00879200648412892,0,0.00745729061141517,0,0,0,0.0191108163386526,0,0,0,0,0.00353328981698206,0,0,0,0
"QPRC-010",0.00270563220167706,0,0,0,0,0.0113887153784031,0,0,0,0.00621527006988043,0,0,0.050418850233741,0,0.0321357176375948,0,0.0814946386770098,0,0.0761104801957486,0,0,0,0,0,0,0.00503983659647413,0,0,0.0466871056518487,0.00918187449939508,0,0,0,0.0587666225895248,0,0.00238244286433937,0,0,0,0,0,0.0169034297810776,0,0,0,0,0,0,0,0,0,0.0345243855747218,0,0.0357543692021006,0.00988987785938626,0,0,0,0,0,0,0,0,0,0.0480921149385761,0,0,0,0,0,0,0,0,0.5,0,0,0.0635137399858774,0,0,0,0,0,0,0,0.0773027779850089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821614474841385,0,0,0,0,0.00116308859023473,0,0,0.00188521889644544,0.0166669777920517,0,0.00683946093222486,0,0,0,0,0.0833571690873421,0,0,0,0.0630644684442099,0,0,0,0.00355400333766949,0,0,0,0,0,0,0,0,0,0,0.0210935866522914,0,0,0.00153578543217694,0,0.073820075423989,0,0.0784081893722112,0.00184692433780208,0.0396539853359371,0,0,0.0188877914346259,0,0,0,0.0185428754861966,0,0.00322842742762413,0.0127748798033862
"QPRC-021",0.00267507807889221,0,0,0.0169489488583625,0.00725956565161876,0.0142629851945684,0,0,0.00614321095232506,0.00271624502670305,0,0,0.00491954071176629,0,0.0160106462867647,0,0,0,0,0.0050476860783592,0,0,0,0,0.00880437762285315,0,0.00521480227947334,0,0.00147141716660415,0.00371420408715561,0,0,0,0.00164403691945928,0,0,0,0.00427099637001384,0,0.0403405273625073,0.045072284752718,0.02039097859603,0,0,0,0,0.00474215378817304,0,0,0,0,0.00329208914627188,0,0,0.00907416400394982,0.00399327110564389,0,0,0,0,0.00897207456437138,0,0,0.00213954338023078,0,0,0,0,0,0.00698420861040655,0,0,0,0,0.5,0,0,0.00267941925341252,0,0,0.00341224744641295,0,0,0,0,0.0043487514580847,0.00597437567798966,0,0,0,0,0,0.00641372941836799,0.00615616539686319,0,0,0.006679764582668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395155398296518,0.00444676054989406,0,0,0.0113044849589837,0,0.0102034870377351,0,0,0,0,0.00935259099544214,0,0.00827063215735823,0,0,0,0,0.0349496845884473,0,0.00316997443461488,0,0,0,0.00201862841206164,0.040948336807147,0,0,0,0,0,0,0.00538319677825837,0,0,0,0,0,0,0,0.00233378396019172,0,0,0.00172043074406398
"QPRC-096",0,0.00212185986088448,0.00325974340199055,0.00261523227018972,0,0,0.0502722954694671,0.00897546837486705,0,0,0,0,0,0.0292405376355275,0,0,0,0,0,0,0.00623730308273224,0,0.00502444497270197,0.0208075966679269,0,0,0,0,0,0,0.00370658586726683,0.00334641237951583,0,0,0.0250245897499971,0,0.00289607453657473,0,0,0,0,0,0,0.00246857444207702,0,0,0,0,0.00934759315536011,0.00685277997437932,0.0221519011799528,0,0.0053352147299045,0,0,0,0.0190193159840107,0,0,0,0,0.00802844868201444,0.0211389204639909,0,0,0,0,0.0273739900200781,0.0146814331143327,0,0,0.00147752707505321,0,0,0,0.5,0,0,0,0.0109791015729955,0,0.00418102482786463,0.00327952751399243,0.00480098932697743,0,0,0,0,0.0241368701944043,0,0.00297245580775509,0.00516152543929853,0,0,0.0205810187530984,0.00252928888667753,0,0,0.0325213672732225,0,0,0,0,0.00129687930207894,0.0075864565091354,0,0,0.056013149065594,0.00210200814994573,0,0,0,0,0,0.0191351747184307,0.00272112348163044,0,0,0,0.00242730371548593,0,0,0,0,0.0408487790784239,0,0.00262251956189415,0,0.0359269321158097,0,0,0,0,0.0314810524748485,0.00358714151462869,0.0332917536951537,0,0,0,0,0.00204065176205381,0,0.00817664204897727,0,0,0,0.00249043356327022,0,0,0.00277250070690118,0.00928014181764772,0.0300394317194248,0,0,0,0
"QPRC-116",0.00377806317815705,0,0,0,0,0.0104803297434157,0,0,0,0.00407450132009476,0,0,0.0486571499368811,0,0.0306554794550375,0,0.0681322479217739,0,0.0637439447134651,0,0,0,0,0,0,0.00203490229873613,0,0,0.0379043801557147,0.00591215241450989,0,0,0,0.0491909963501558,0,0,0,0,0,0,0,0.0139858545189951,0,0,0,0,0,0,0,0,0,0.0309590659073893,0,0.0294294084410507,0.00580028445120113,0,0,0,0,0,0,0,0,0,0.0438808176726141,0,0,0,0,0,0,0,0,0.0635137399858774,0,0,0.5,0,0,0,0,0,0,0,0.0660013599376907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942906621274659,0,0,0,0,0.00245148906114605,0,0,0.00240252026023811,0.0125302248522219,0,0.00559547675249414,0,0,0,0,0.0682464468321899,0,0,0,0.0513768660882137,0,0,0,0.00505857162514612,0,0,0,0,0,0,0,0,0,0,0.0186491416656222,0,0,0.00223221218596132,0,0.065851330870092,0,0.0620650881273192,0.00241196696875989,0.0337023700309334,0,0,0.0142831118011484,0,0,0,0.0171598545627186,0,0.00196629704165071,0.0133474021161889
"QBC-251",0,0,0,0,0,0,0,0,0.00256813930362107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233792821452827,0,0.00402433861803561,0,0,0,0,0,0.00189351596855811,0,0,0,0.00265449487618782,0.00198376546637842,0,0,0.00126744201213512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371296592982439,0,0,0,0,0,0,0,0.00170766515171661,0,0,0,0,0,0,0.00210303930143189,0,0,0,0.00267941925341252,0,0,0.5,0,0,0,0,0,0.00370941090796546,0,0,0.00224554061796205,0,0,0,0,0,0,0,0,0,0.00239292222104508,0,0,0.00209262100109882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263060636367729,0,0,0,0,0.00243973836708081,0,0.00211305490562831,0,0,0,0,0.00248707857243666,0,0,0,0,0,0,0,0,0,0,0,0.00231157458218529,0,0,0,0,0,0,0,0,0,0.00373534927092887,0,0.00403427918393197,0,0,0,0,0.00298747473619357,0.00142683215732837
"QBC-213",0,0.00586816906978588,0.014147538945131,0,0,0,0,0,0,0,0.00833372075356152,0,0,0,0,0.00239868486099169,0,0.00371354728594673,0,0,0.00509421954062694,0.0037118247536121,0.00655875654796142,0,0,0,0.00109678072791862,0.00351427254243963,0,0,0.00371740049554708,0.00872760468737343,0,0,0,0,0.00330078097086197,0,0.00304142876718886,0,0,0,0,0,0,0.0101833198249303,0,0.00371455259476461,0.00264657004019219,0.00460683857720924,0.00576781473436505,0,0,0,0,0,0.00227243475619955,0,0.0190900614833946,0,0,0.00593656421629847,0.00371369900013886,0,0,0.00336611502867374,0.00389038141482188,0.00218081666202009,0,0,0,0.00448464756778775,0.0053272693407044,0,0,0,0,0,0.5,0.00802212045741867,0,0.00484520570761586,0.00501858078788534,0.00290896173865004,0,0,0,0,0,0.0120743200419298,0.00247952387639833,0.00224187242962181,0,0,0.00370731619843667,0.00527179343098236,0,0.00486754184786537,0,0.00441069837885175,0.00932248679317183,0,0,0.0018313678168845,0.00337274397800567,0,0,0.003466293753804,0.00566283689924319,0.00309962399894961,0,0.0206327690135326,0,0,0.00157503557422578,0.0123789098152906,0,0,0,0.00181130747217252,0.00371322499487352,0,0.00371238670797825,0,0,0,0.00371371510812546,0.00960413623822536,0.00304789241797841,0.00612537576444295,0,0,0,0.00245459571603193,0.00244902152541827,0.00269137685973271,0,0,0.00370846767116212,0,0.00588399546192369,0,0.0125532817078877,0,0,0,0.0113548673998293,0.00238793088944578,0,0,0,0.00218135005148269,0,0,0,0
"QBC-303",0,0.00257504673859687,0.00149378557636217,0,0,0,0.00715638470173487,0.00799021305628285,0,0,0.00281372175726425,0.00365983261627616,0,0.00757867607723964,0,0.00371207226291208,0,0,0,0,0.00871023366397794,0.00401933377021094,0,0.00486691134900601,0,0,0,0.00558018192615249,0,0,0.00367779322276395,0.007855640560825,0,0,0.00371596313987258,0,0.00518154206902209,0,0.00374407671308774,0,0,0,0,0.00740151849302063,0,0.0027957727924191,0,0.00291351561591413,0.00831367581242099,0.0134910598911722,0.00973133062931237,0,0.00501344018381777,0,0,0,0.00922971452540705,0,0.00296816147547669,0,0,0.00920136195455069,0.005694029451117,0,0,0.00328804025129789,0.00490284868646075,0.00371804339241868,0.00371392905312413,0,0,0.0113486692226631,0.00500479457881343,0,0,0.0109791015729955,0,0,0.00802212045741867,0.5,0,0.00915010548970255,0.0096532082654174,0.00541762483671108,0,0,0,0.00370770453149099,0.00855088215031215,0.00398147070515578,0.00235498112195435,0.00490342710927829,0,0,0.010480257994494,0,0,0.00249534553713222,0.00602074165956998,0.00529334123792705,0.00328241182674313,0,0,0.00282488307367373,0.0103668251386994,0.00210211010288126,0,0.00679725561478708,0.00289653036284987,0,0,0.00404845843002097,0,0,0.00371075240533648,0.0102405710005804,0,0,0,0,0,0,0,0,0.00230605475206326,0,0.00258787372385831,0.00371790160210433,0.00507201466278876,0,0,0,0,0.00371606505346829,0.00930549280739592,0.0115211346814073,0,0,0.00195487884297608,0.00340782533735543,0.00373956713732575,0,0.0133904757862882,0,0,0,0.00244437076834264,0,0,0.00808821351531975,0,0.00935197110143032,0,0,0,0
"QBC-002",0.00188150554153355,0,0,0.00217105260567921,0.00863887233074829,0.00139407000417911,0,0,0.00750346995154964,0,0,0,0,0,0.00204057686761457,0,0,0,0,0.0134003399034416,0,0,0,0,0.0102271373298233,0,0.00591517571525986,0,0,0.00370842853685178,0,0,0,0,0,0,0,0.0108423460870439,0,0.00513743530076128,0.00830643465289382,0.0049234925321846,0,0,0.00281236568073052,0,0.00784597695275517,0,0,0,0,0,0,0,0.00507436496517395,0.00794145586137038,0,0.00210856724202159,0,0.00244865696536387,0.00224879342551095,0,0,0.00191028487494891,0.00246288035819817,0,0,0,0,0.0089251186179847,0.00192092176559528,0,0,0,0.00341224744641295,0,0,0,0,0,0.5,0,0,0,0,0.00371481965143276,0.00370811917424707,0,0,0,0,0,0.00573545148093313,0.009321008532576,0,0,0.00233668115160354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582159063152146,0,0,0.011902839532246,0,0.010141943538162,0,0,0,0,0.00473063117938215,0,0.00238204972969651,0,0,0,0,0.0103425036354887,0,0.0116305978589735,0,0,0,0,0.0112799433868389,0,0,0,0,0,0,0.00371803190764698,0,0,0,0,0,0,0,0,0.00215789494591285,0,0
"QBC-263",0,0.00323376483562749,0.00351295266445641,0,0,0,0,0.00498581173383566,0,0,0.00186137556085672,0,0,0.00226632861783376,0,0,0,0.00207180681859862,0,0,0.00432750880994825,0.00437408278446425,0.00356055543767943,0.00216427162886753,0,0.00347941107978971,0,0.00293576928235963,0,0,0.00248891401353442,0.00863869303156945,0.00431984598214538,0,0,0,0.0100721941028236,0,0.00415933345754945,0,0,0,0,0.00574797168409126,0,0.00808307033205399,0,0.00212508036861368,0.00677426630487621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397264344361307,0.00582177498124767,0.00212185746367318,0,0,0,0,0.00181965816615437,0,0,0.00418102482786463,0,0,0.00484520570761586,0.00915010548970255,0,0.5,0,0.00822498484846953,0,0,0,0,0.00374717502029643,0.00300982405509511,0.0081021281825718,0.00513844361933418,0,0,0.00144577145841253,0.00798398303969596,0,0.00502557890223892,0.00324179754839532,0.00450509231859624,0.00779891161216355,0,0,0.00370423078563028,0.00432124759733407,0.00229556036395021,0.00182596708299488,0.00177105375924558,0.017470327543709,0,0,0.00751816764745086,0,0,0.00255745630197106,0.00755946310229002,0,0,0,0.0035771513879811,0.00283723620260984,0,0,0,0,0,0,0.0123787120274112,0.00246089827830555,0.00371121479149644,0,0,0,0.00147573999010832,0,0,0,0,0.00396894721350656,0,0.0060834665080506,0,0.00579916579400869,0,0,0,0.00808802840409377,0,0,0.00409434332039331,0,0.00155839624123712,0,0,0,0
"QPRC-060",0,0.00154785114627277,0.00299892010482403,0,0,0,0.00738256142094163,0.00829083420043998,0,0,0,0.0068533244843547,0,0.00347886658258485,0,0.00363299557654621,0,0.00640122170667202,0,0,0.00547704071208624,0,0.00265359973201925,0.00469075225701948,0,0,0,0.00371580867445082,0,0,0.00286682121026148,0.00944622730096013,0,0,0.00285371813559187,0,0.00371454312429994,0,0.00263672365144716,0,0,0,0,0.00594127973232675,0,0.00259130121060742,0,0,0.0074576299882649,0.00478561764055264,0.00708890816946499,0,0.00199531344565851,0,0,0,0.00785163715278955,0,0,0,0,0.00685522289618878,0.00509286858839684,0.0024219517724095,0,0,0,0.00371622738972292,0,0,0.00286129927369241,0.00371598925035735,0.00554731467973395,0,0,0.00327952751399243,0,0,0.00501858078788534,0.0096532082654174,0,0,0.5,0.019094237836318,0,0,0,0.00309388288417961,0.0101778275261929,0,0.00221002755947773,0.0103293706570604,0,0,0.00377525623998047,0.0028379622956042,0,0,0.00482970685164318,0.00321788693337271,0.00510466254227751,0,0,0,0.00521247068110204,0,0,0.00555881485949909,0.00324786633397983,0,0,0.0028045003534729,0,0,0.0125556483890672,0.00314648639237132,0,0,0,0.00236200313271288,0.00221338588344221,0,0,0,0,0,0.00374759047924639,0.0037145948377188,0.00309079875317388,0.00512643744899162,0,0,0,0.0037161950675546,0.00294112553784911,0.00204025098247382,0,0,0,0,0.00284758714674652,0,0.00434221056216413,0,0,0,0,0,0,0.00371449952659526,0,0.00481619829189366,0,0,0,0
"QBC-023",0,0,0,0,0,0,0.00302084465308234,0.0115665233433052,0,0,0,0,0,0.0050318995925144,0,0.00319431502425122,0,0.00284139577355495,0,0,0.0056088258326842,0.00340826504136493,0.00371317508655785,0.00677422573048524,0,0,0,0.00371550718807087,0,0,0.00611767471539804,0.00592891588963734,0.00289160336528588,0,0.0098702061251668,0,0.00371517863142263,0,0.00371268936024728,0,0,0,0,0.0071901111014656,0,0.0054665472876239,0,0.00345854571689957,0.0133002225727753,0.00738410355103559,0.00378191426268327,0,0.00235804936718065,0,0,0,0.0061217585103709,0,0.00183989355691427,0,0,0.0037152538522491,0.00490033657593278,0,0,0.00226122065373897,0.00853893565153017,0.00240575586411836,0.00271617881805591,0,0,0.00521569699100193,0.00226762073369254,0,0,0.00480098932697743,0,0.00370941090796546,0.00290896173865004,0.00541762483671108,0,0.00822498484846953,0.019094237836318,0.5,0,0,0.00261154726529103,0,0.00529472157188566,0.00396445833427185,0,0.00676441788881747,0,0,0.0040526337373956,0.00265668241927335,0,0.00240054313969918,0.00635969062389298,0.00371614905097669,0,0,0,0,0.00370743996078052,0.00247959847893698,0,0.00370046190607159,0.00338988419649466,0,0,0.00371699673655703,0,0,0.00958078486246848,0.00549240497720327,0,0,0,0.00258861117541301,0,0,0,0,0.00371572578240083,0,0.00530759842402292,0.00265626590156726,0.00471761835725777,0.00200144240755704,0,0.00441162144142321,0,0.00451644776073831,0.00276774283162738,0.00598595716835664,0,0,0,0.00202420074555317,0.00439244767761123,0,0.00461210681429815,0,0,0,0,0,0,0.00945552573889866,0,0.0141162382064226,0,0.00343461917626441,0,0
"QBC-255",0.00428734285122085,0,0,0,0,0.0103012769407135,0,0,0,0.00561077484552761,0,0,0.0543525363265265,0,0.0374036030851207,0,0.118588136497867,0,0.075132976765494,0,0,0,0,0,0,0.00313350148979348,0,0,0.0452159326964242,0.00655265857493578,0,0,0,0.059146597748545,0,0,0,0,0,0,0,0.0146879557426743,0,0,0,0,0,0,0,0,0,0.0379573061875121,0,0.0335685560429111,0.00865326908790547,0,0,0.00255524498768302,0,0,0,0,0,0,0.0492445822733193,0,0,0,0,0,0,0,0,0.0773027779850089,0,0,0.0660013599376907,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106497063141664,0,0,0,0,0.00246380310859631,0,0,0.00204632685600603,0.0160134084991607,0,0.00221513315537369,0,0,0,0,0.102115546333167,0,0,0,0.0633345579865667,0,0,0,0.00371292292119225,0,0,0,0,0,0,0,0,0,0,0.0198707596349887,0,0,0,0,0.074022751543751,0,0.12883234986945,0.00215951785485422,0.100442964067781,0,0,0.0158726772112977,0,0,0,0.0143641294776241,0,0.00215715036766948,0.0151781211651139
"QPRC-102",0.00311213754326367,0.00250769899478721,0,0,0.00591427391113182,0,0,0,0.00440301699523623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371344346465188,0,0.00205470499309195,0,0,0.00344840712889787,0,0,0,0,0,0.00263329880429417,0,0.00321617847557642,0,0.00744456057468767,0.00542076728625073,0.00403982098823993,0,0,0,0,0.00438927282955562,0,0,0,0,0,0,0.00223679116265177,0.00266969393641523,0.00881044024234898,0,0,0,0,0,0,0,0.00371668262616111,0,0,0,0,0,0.00332622041551773,0.00204653276093592,0,0,0,0.0043487514580847,0,0,0,0,0,0.00371481965143276,0,0,0,0,0.5,0.00371247941724468,0,0,0,0,0,0.0044299143915996,0,0,0,0.00371355119959095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381213183502617,0,0,0.00286508664553774,0,0.00524921392704247,0,0.00199626504894112,0,0,0.00426314342415429,0,0,0,0,0,0,0.00187548091960459,0,0.0022232901536764,0,0,0,0,0.00392069860912797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QPRC-003",0.00317761380273181,0,0,0.0051325469090327,0.0147443960040537,0.00197460622039581,0,0,0.00722967147652668,0,0.00211247144759298,0.00209950995128888,0,0,0,0,0,0,0,0.0121374474617378,0,0,0,0,0.0063423176841249,0,0.00761623770029588,0,0,0.00208765338586905,0,0,0,0,0,0,0,0.00713896951558131,0,0.0114622360174705,0.00810869137567354,0.00307096894795639,0,0,0.00215354157033249,0,0.00758664485476555,0.00229788429013877,0,0,0,0,0,0,0,0.0107988799903352,0,0,0,0,0.01058159002057,0,0,0.00272454743314501,0,0,0,0,0,0.0110025577622756,0.00536342331243512,0,0,0,0.00597437567798966,0,0,0.00224554061796205,0,0,0.00370811917424707,0,0,0.00261154726529103,0,0.00371247941724468,0.5,0,0,0,0,0,0.00787982303448678,0.00644308444469203,0,0.00193173788280761,0.00371035373381233,0,0,0,0,0.00237007315292445,0,0,0,0,0,0,0,0.00180439574385328,0,0,0,0.00762071360358028,0,0,0.00876863290513638,0,0.00862513315051277,0,0,0,0.00333637148310252,0.00468242393098493,0,0.00686996802924685,0,0,0,0,0.0104577325285434,0,0.00387506744424697,0,0,0,0,0.00766969089830714,0,0,0,0,0,0,0.00237577153241737,0,0,0.00300362540430798,0,0,0,0,0,0,0,0
"QPRC-006",0,0,0,0,0,0,0,0.0034093888172734,0,0,0,0.00540584317433436,0,0.00370779339109773,0,0.00453448631330026,0,0.00350735630719276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192124554829856,0.0019373804698977,0.00184377895217436,0,0,0.00326971143935186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191967402806126,0,0,0,0,0,0,0,0,0.00370770453149099,0,0,0.00309388288417961,0,0,0,0,0.5,0,0,0,0.00191000697623185,0,0,0,0,0,0,0,0,0,0,0.00275095802652143,0,0,0.00296914944024347,0,0,0,0,0,0.00261830659322899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241757819391441,0,0,0,0,0,0.00313433672811073,0,0,0,0,0,0,0,0.00182822537569179,0,0,0,0,0,0,0,0,0,0.00302251124633178,0,0,0,0.00183398966569256,0,0
"QPRC-041",0,0,0.00370905956387237,0.00297302857638741,0,0,0.0223272705534021,0.0079771869385939,0,0,0,0,0,0.026468502687343,0,0.00204013772384964,0,0.00371198220181794,0,0,0.0125829146683449,0,0.00294529314098714,0.0240241775901417,0,0,0,0.00157039782946342,0,0,0.00319882951139965,0.0096885264121011,0,0,0.0217189045927503,0,0.00371328214808752,0,0,0,0,0,0,0.00335344553362211,0,0.00198470771886515,0,0.00274509734622652,0.010068247884309,0.00371395784703992,0.0199539938330119,0,0.0225210671730561,0,0,0,0.042244406809528,0,0,0,0,0.00371137181654291,0.0165770665365013,0,0,0,0.00370977309994407,0.0202210544667691,0.0225558894626389,0,0,0.0033082435576247,0.00190249372487439,0,0,0.0241368701944043,0,0,0,0.00855088215031215,0,0.00374717502029643,0.0101778275261929,0.00529472157188566,0,0,0,0,0.5,0.00205100347301578,0.00370978179883244,0.00229198066921481,0,0,0.0681782253012284,0.00292625760486099,0,0,0.0214456724030752,0,0.00220012612146084,0,0,0,0,0.00185129563898743,0,0.030015263729342,0.00224116657321735,0,0,0.00371300191649033,0,0,0.0312931197581861,0.00276077255829887,0,0,0,0.00467168022336917,0,0,0.00174562905534779,0,0.0296688409778359,0,0,0,0.0417417718105383,0,0,0,0,0.0293278585526661,0.00371235920742784,0.0262209049611434,0,0,0,0,0.00208728147917367,0,0.0132443530152038,0,0,0,0.00466338449375039,0,0,0.00371802433013721,0.00371297052145012,0.0365603203627305,0,0,0,0
"QBC-203",0,0.00277354357631128,0.00920634403882746,0,0,0,0.00181884992501328,0.00280694224050623,0,0,0.00382669325906957,0,0,0,0,0,0,0.00334129779888639,0,0,0.00770692933460054,0.00592512686574161,0.00543056888460121,0,0,0,0.00103031739375147,0.00357829399164867,0,0,0.00371578487057473,0.00437233800707716,0,0,0.00222338076594409,0,0.00802241113628196,0,0.00290012294995442,0,0,0,0,0,0,0.00644256586158232,0,0.00559932350262089,0.00580899757125743,0,0.00564129407779413,0,0,0,0,0,0,0,0.0426213713320842,0,0,0.0105187073045885,0.00326725228274232,0,0,0.00585702897932531,0.00174831667048341,0.00370805683030223,0,0,0,0.00492316470466111,0.0034440481110328,0,0,0,0,0,0.0120743200419298,0.00398147070515578,0,0.00300982405509511,0,0.00396445833427185,0,0,0,0,0.00205100347301578,0.5,0.00364130833834903,0,0,0,0.00226322855642955,0.00735711362440462,0,0.0092224209111223,0,0,0.00371648721596414,0,0,0.00352033016793624,0.00192284629760828,0.00183119688235337,0,0,0.00675904758054929,0,0,0.00458509710982633,0,0,0,0.0106376021459911,0,0,0,0,0,0,0.00217352682203257,0,0,0,0.00869862776931422,0.00936333917354542,0.00246834325411171,0.0160883492097621,0,0,0,0,0.00375113623131777,0.00450004397919376,0,0,0.00872892143470643,0,0.00371002450982415,0,0.00758120801728934,0,0,0,0.00305002800980303,0,0,0.00371257510008721,0,0,0,0,0,0
